station,termin,prestas0,tre200s0,rre150z0,fkl010z1,ua2200s0,ta1200s0,ta2200s0,ra1150z0,ua1200s0,fkl010z0,dkl010z0,gor000z0,uor200s0,da1010z0,fa1010z0,pa1stas0,ycoml1s0,ycomirs0
10769,20210822230000,660.10,4.00,None,None,None,None,None,None,None,7.40,177.00,0.00,62.60,None,None,None,None,1.00
10769,20210823000000,660.10,4.50,None,None,None,None,None,None,None,0.80,228.00,0.00,54.30,None,None,None,None,1.00
10769,20210823010000,659.80,3.60,None,None,None,None,None,None,None,2.10,187.00,0.00,54.20,None,None,None,None,1.00
10769,20210823020000,659.90,5.10,None,None,None,None,None,None,None,0.90,157.00,0.00,46.70,None,None,None,None,1.00
10769,20210823030000,659.80,4.00,None,None,None,None,None,None,None,1.10,151.00,0.00,51.80,None,None,None,None,1.00
10769,20210823040000,660.20,6.10,None,None,None,None,None,None,None,1.60,194.00,96.00,44.80,None,None,None,None,1.00
10769,20210823050000,661.00,9.90,None,None,None,None,None,None,None,1.00,268.00,322.00,38.20,None,None,None,None,1.00
10769,20210823060000,661.40,10.00,None,None,None,None,None,None,None,2.20,350.00,558.00,39.00,None,None,None,None,1.00
10769,20210823070000,661.50,9.40,None,None,None,None,None,None,None,3.00,5.00,745.00,78.30,None,None,None,None,1.00
10769,20210823080000,661.80,7.80,None,None,None,None,None,None,None,5.20,326.00,152.00,85.60,None,None,None,None,1.00
10769,20210823090000,661.60,7.70,None,None,None,None,None,None,None,4.00,334.00,102.00,92.10,None,None,None,None,1.00
10769,20210823100000,661.20,8.00,None,None,None,None,None,None,None,4.90,2.00,199.00,88.90,None,None,None,None,1.00
10769,20210823110000,660.60,7.90,None,None,None,None,None,None,None,6.50,332.00,147.00,88.70,None,None,None,None,1.00
10769,20210823120000,660.20,7.10,None,None,None,None,None,None,None,5.50,297.00,34.00,94.50,None,None,None,None,1.00
10769,20210823130000,660.30,5.20,None,None,None,None,None,None,None,3.00,193.00,71.00,86.60,None,None,None,None,1.00
10769,20210823140000,660.10,7.70,None,None,None,None,None,None,None,1.90,235.00,175.00,64.10,None,None,None,None,1.00
10769,20210823160000,660.10,5.90,None,None,None,None,None,None,None,1.40,38.00,0.00,86.40,None,None,None,None,1.00
10769,20210823170000,660.00,3.20,None,None,None,None,None,None,None,2.10,95.00,0.00,88.10,None,None,None,None,1.00
10769,20210823180000,660.20,3.60,None,None,None,None,None,None,None,1.60,202.00,0.00,63.20,None,None,None,None,1.00
10769,20210823190000,660.70,4.80,None,None,None,None,None,None,None,1.00,230.00,0.00,65.30,None,None,None,None,1.00
10769,20210823200000,660.50,2.20,None,None,None,None,None,None,None,2.00,107.00,0.00,74.70,None,None,None,None,1.00
10769,20210823210000,660.40,2.30,None,None,None,None,None,None,None,3.00,92.00,0.00,72.00,None,None,None,None,1.00
10769,20210823220000,660.10,3.80,None,None,None,None,None,None,None,0.80,56.00,0.00,68.20,None,None,None,None,1.00
10769,20210823230000,659.90,3.70,None,None,None,None,None,None,None,1.90,200.00,0.00,73.20,None,None,None,None,1.00
10769,20210824000000,659.70,1.20,None,None,None,None,None,None,None,2.30,117.00,0.00,69.10,None,None,None,None,1.00
10769,20210824010000,659.70,2.50,None,None,None,None,None,None,None,1.30,138.00,0.00,62.80,None,None,None,None,1.00
10769,20210824020000,659.80,2.50,None,None,None,None,None,None,None,2.80,103.00,0.00,65.00,None,None,None,None,1.00
10769,20210824030000,659.90,2.10,None,None,None,None,None,None,None,2.30,108.00,0.00,75.20,None,None,None,None,1.00
10769,20210824040000,660.20,3.20,None,None,None,None,None,None,None,4.20,136.00,93.00,67.60,None,None,None,None,1.00
10769,20210824050000,661.00,8.30,None,None,None,None,None,None,None,2.80,19.00,318.00,58.10,None,None,None,None,1.00
10769,20210824060000,661.50,8.40,None,None,None,None,None,None,None,1.90,15.00,567.00,61.90,None,None,None,None,1.00
10769,20210824070000,661.90,9.50,None,None,None,None,None,None,None,3.10,332.00,937.00,66.80,None,None,None,None,1.00
10769,20210824080000,662.00,8.20,None,None,None,None,None,None,None,4.20,318.00,237.00,76.50,None,None,None,None,1.00
10769,20210824090000,661.90,8.60,None,None,None,None,None,None,None,4.30,329.00,532.00,76.20,None,None,None,None,1.00
10769,20210824100000,661.50,8.20,None,None,None,None,None,None,None,5.10,355.00,187.00,76.90,None,None,None,None,1.00
10769,20210824110000,660.80,7.50,None,None,None,None,None,None,None,7.50,28.00,56.00,78.10,None,None,None,None,1.00
10769,20210824120000,660.60,7.90,None,None,None,None,None,None,None,7.40,342.00,184.00,68.20,None,None,None,None,1.00
10769,20210824130000,660.30,9.70,None,None,None,None,None,None,None,7.30,350.00,468.00,56.90,None,None,None,None,1.00
10769,20210824140000,660.10,7.90,None,None,None,None,None,None,None,3.70,7.00,154.00,71.60,None,None,None,None,1.00
10769,20210824150000,660.20,7.60,None,None,None,None,None,None,None,5.20,346.00,60.00,70.30,None,None,None,None,1.00
10769,20210824160000,660.30,5.60,None,None,None,None,None,None,None,2.20,283.00,0.00,82.20,None,None,None,None,1.00
10769,20210824170000,660.40,4.80,None,None,None,None,None,None,None,1.40,247.00,0.00,84.90,None,None,None,None,1.00
10769,20210824180000,660.40,2.80,None,None,None,None,None,None,None,3.10,219.00,0.00,83.30,None,None,None,None,1.00
10769,20210824190000,660.60,3.60,None,None,None,None,None,None,None,4.90,215.00,0.00,75.40,None,None,None,None,1.00
10769,20210824200000,660.80,3.70,None,None,None,None,None,None,None,3.20,223.00,0.00,73.60,None,None,None,None,1.00
10769,20210824210000,660.50,4.50,None,None,None,None,None,None,None,2.40,236.00,0.00,69.20,None,None,None,None,1.00
10769,20210824220000,660.50,3.60,None,None,None,None,None,None,None,2.80,211.00,0.00,70.40,None,None,None,None,1.00
10769,20210824230000,660.20,3.40,None,None,None,None,None,None,None,2.50,205.00,0.00,74.90,None,None,None,None,1.00
10769,20210825000000,659.90,2.80,None,None,None,None,None,None,None,3.70,207.00,0.00,78.50,None,None,None,None,1.00
10769,20210825010000,659.70,2.90,None,None,None,None,None,None,None,2.20,221.00,0.00,79.70,None,None,None,None,1.00
10769,20210825020000,659.70,3.10,None,None,None,None,None,None,None,2.00,215.00,0.00,80.40,None,None,None,None,1.00
10769,20210825030000,660.00,2.70,None,None,None,None,None,None,None,1.80,219.00,0.00,81.60,None,None,None,None,1.00
10769,20210825040000,660.30,2.90,None,None,None,None,None,None,None,1.50,143.00,93.00,77.40,None,None,None,None,1.00
10769,20210825050000,660.80,8.10,None,None,None,None,None,None,None,2.50,40.00,323.00,61.00,None,None,None,None,1.00
10769,20210825060000,661.30,9.00,None,None,None,None,None,None,None,3.30,332.00,566.00,59.30,None,None,None,None,1.00
10769,20210825070000,661.60,8.60,None,None,None,None,None,None,None,2.00,353.00,449.00,70.90,None,None,None,None,1.00
10769,20210825080000,661.80,10.70,None,None,None,None,None,None,None,5.10,2.00,980.00,66.50,None,None,None,None,1.00
10769,20210825090000,661.50,11.10,None,None,None,None,None,None,None,4.30,0.00,1077.00,57.20,None,None,None,None,1.00
10769,20210825100000,660.90,10.90,None,None,None,None,None,None,None,7.60,10.00,633.00,64.00,None,None,None,None,1.00
10769,20210825110000,660.60,9.90,None,None,None,None,None,None,None,5.60,14.00,555.00,65.40,None,None,None,None,1.00
10769,20210825120000,660.40,9.20,None,None,None,None,None,None,None,5.70,24.00,189.00,65.80,None,None,None,None,1.00
10769,20210825130000,660.20,9.00,None,None,None,None,None,None,None,6.60,17.00,283.00,72.30,None,None,None,None,1.00
10769,20210825140000,660.10,8.70,None,None,None,None,None,None,None,6.50,13.00,145.00,75.40,None,None,None,None,1.00
10769,20210825150000,660.40,7.50,None,None,None,None,None,None,None,5.70,14.00,123.00,82.90,None,None,None,None,1.00
10769,20210825160000,660.30,6.70,None,None,None,None,None,None,None,2.90,64.00,0.00,87.80,None,None,None,None,1.00
10769,20210825170000,660.30,5.10,None,None,None,None,None,None,None,1.90,184.00,0.00,78.70,None,None,None,None,1.00
10769,20210825180000,660.40,3.90,None,None,None,None,None,None,None,0.40,172.00,0.00,78.50,None,None,None,None,1.00
10769,20210825190000,660.70,4.70,None,None,None,None,None,None,None,1.30,120.00,0.00,67.90,None,None,None,None,1.00
10769,20210825200000,661.00,2.50,None,None,None,None,None,None,None,2.60,130.00,0.00,74.50,None,None,None,None,1.00
10769,20210825210000,660.70,3.20,None,None,None,None,None,None,None,4.20,138.00,0.00,71.70,None,None,None,None,1.00
10769,20210825220000,660.20,3.10,None,None,None,None,None,None,None,2.90,131.00,0.00,72.60,None,None,None,None,1.00
10769,20210825230000,659.60,2.50,None,None,None,None,None,None,None,2.80,122.00,0.00,75.30,None,None,None,None,1.00
10769,20210826000000,659.50,2.70,None,None,None,None,None,None,None,3.00,117.00,0.00,72.90,None,None,None,None,1.00
10769,20210826010000,659.50,2.30,None,None,None,None,None,None,None,3.50,131.00,0.00,75.40,None,None,None,None,1.00
10769,20210826020000,659.90,2.30,None,None,None,None,None,None,None,2.40,111.00,0.00,74.90,None,None,None,None,1.00
10769,20210826030000,660.20,1.90,None,None,None,None,None,None,None,1.40,126.00,0.00,71.40,None,None,None,None,1.00
10769,20210826040000,660.50,2.70,None,None,None,None,None,None,None,0.80,152.00,93.00,71.20,None,None,None,None,1.00
10769,20210826050000,660.80,8.60,None,None,None,None,None,None,None,1.70,67.00,325.00,54.60,None,None,None,None,1.00
10769,20210826060000,661.40,8.30,None,None,None,None,None,None,None,4.10,313.00,562.00,61.90,None,None,None,None,1.00
10769,20210826070000,661.50,7.90,None,None,None,None,None,None,None,4.70,306.00,324.00,73.80,None,None,None,None,1.00
10769,20210826080000,661.60,7.90,None,None,None,None,None,None,None,3.60,297.00,257.00,79.20,None,None,None,None,1.00
10769,20210826090000,661.40,7.00,None,None,None,None,None,None,None,2.50,328.00,251.00,85.60,None,None,None,None,1.00
10769,20210826100000,661.10,7.60,None,None,None,None,None,None,None,2.60,348.00,260.00,82.90,None,None,None,None,1.00
10769,20210826110000,660.80,7.50,None,None,None,None,None,None,None,3.90,339.00,84.00,83.70,None,None,None,None,1.00
10769,20210826120000,660.50,7.60,None,None,None,None,None,None,None,4.10,348.00,191.00,84.20,None,None,None,None,1.00
10769,20210826130000,660.10,7.50,None,None,None,None,None,None,None,5.90,8.00,50.00,85.30,None,None,None,None,1.00
10769,20210826140000,660.10,7.80,None,None,None,None,None,None,None,3.80,10.00,89.00,84.70,None,None,None,None,1.00
10769,20210826150000,660.30,6.90,None,None,None,None,None,None,None,3.70,330.00,102.00,89.80,None,None,None,None,1.00
10769,20210826160000,660.20,6.00,None,None,None,None,None,None,None,1.50,308.00,0.00,95.70,None,None,None,None,1.00
10769,20210826170000,660.40,5.50,None,None,None,None,None,None,None,1.40,265.00,0.00,93.80,None,None,None,None,1.00
10769,20210826180000,660.70,4.10,None,None,None,None,None,None,None,1.70,229.00,0.00,89.30,None,None,None,None,1.00
10769,20210826190000,661.00,5.10,None,None,None,None,None,None,None,3.60,250.00,0.00,69.70,None,None,None,None,1.00
10769,20210826200000,661.10,2.90,None,None,None,None,None,None,None,2.30,155.00,0.00,71.30,None,None,None,None,1.00
10769,20210826210000,660.90,4.10,None,None,None,None,None,None,None,4.60,196.00,0.00,51.30,None,None,None,None,1.00
10769,20210826220000,660.60,4.90,None,None,None,None,None,None,None,3.80,209.00,0.00,50.80,None,None,None,None,1.00
10769,20210826230000,660.40,3.80,None,None,None,None,None,None,None,2.90,216.00,0.00,59.20,None,None,None,None,1.00
10769,20210827000000,660.20,3.10,None,None,None,None,None,None,None,4.50,204.00,0.00,50.60,None,None,None,None,1.00
10769,20210827010000,660.30,3.60,None,None,None,None,None,None,None,4.00,215.00,0.00,42.90,None,None,None,None,1.00
10769,20210827020000,660.60,2.40,None,None,None,None,None,None,None,2.80,197.00,0.00,64.10,None,None,None,None,1.00
10769,20210827030000,660.60,3.50,None,None,None,None,None,None,None,1.30,173.00,0.00,62.70,None,None,None,None,1.00
10769,20210827040000,661.00,4.70,None,None,None,None,None,None,None,2.40,180.00,109.00,77.00,None,None,None,None,1.00
10769,20210827050000,661.60,6.00,None,None,None,None,None,None,None,1.00,320.00,192.00,77.80,None,None,None,None,1.00
10769,20210827060000,662.10,8.20,None,None,None,None,None,None,None,1.20,338.00,566.00,72.50,None,None,None,None,1.00
10769,20210827070000,662.30,9.00,None,None,None,None,None,None,None,3.40,303.00,815.00,75.20,None,None,None,None,1.00
10769,20210827080000,662.10,7.80,None,None,None,None,None,None,None,5.10,307.00,247.00,80.70,None,None,None,None,1.00
10769,20210827090000,662.10,8.10,None,None,None,None,None,None,None,4.60,300.00,254.00,78.80,None,None,None,None,1.00
10769,20210827100000,662.00,8.80,None,None,None,None,None,None,None,3.30,295.00,251.00,73.20,None,None,None,None,1.00
10769,20210827110000,661.70,9.20,None,None,None,None,None,None,None,4.80,319.00,343.00,75.20,None,None,None,None,1.00
10769,20210827120000,661.10,8.70,None,None,None,None,None,None,None,6.20,321.00,218.00,76.80,None,None,None,None,1.00
10769,20210827130000,660.70,8.70,None,None,None,None,None,None,None,5.30,327.00,273.00,76.80,None,None,None,None,1.00
10769,20210827140000,660.70,7.40,None,None,None,None,None,None,None,6.20,307.00,54.00,83.50,None,None,None,None,1.00
10769,20210827150000,660.90,6.70,None,None,None,None,None,None,None,3.50,277.00,23.00,89.50,None,None,None,None,1.00
10769,20210827160000,660.90,6.00,None,None,None,None,None,None,None,2.50,331.00,0.00,94.20,None,None,None,None,1.00
10769,20210827170000,661.00,6.00,None,None,None,None,None,None,None,5.50,262.00,0.00,83.40,None,None,None,None,1.00
10769,20210827180000,661.30,6.00,None,None,None,None,None,None,None,6.70,252.00,0.00,82.70,None,None,None,None,1.00
10769,20210827190000,661.40,5.90,None,None,None,None,None,None,None,7.70,255.00,0.00,80.20,None,None,None,None,1.00
10769,20210827200000,661.30,5.70,None,None,None,None,None,None,None,8.60,241.00,0.00,77.50,None,None,None,None,1.00
10769,20210827210000,661.10,5.60,None,None,None,None,None,None,None,6.30,245.00,0.00,78.40,None,None,None,None,1.00
10769,20210827220000,660.60,6.20,None,None,None,None,None,None,None,6.40,238.00,0.00,79.50,None,None,None,None,1.00
10769,20210827230000,660.60,5.30,None,None,None,None,None,None,None,5.20,260.00,0.00,82.30,None,None,None,None,1.00
10769,20210828000000,660.30,3.80,None,None,None,None,None,None,None,3.60,254.00,0.00,85.00,None,None,None,None,1.00
10769,20210828010000,660.10,4.80,None,None,None,None,None,None,None,4.90,205.00,0.00,71.80,None,None,None,None,1.00
10769,20210828020000,660.40,3.70,None,None,None,None,None,None,None,3.80,216.00,0.00,75.30,None,None,None,None,1.00
10769,20210828030000,660.70,4.00,None,None,None,None,None,None,None,4.60,214.00,0.00,68.60,None,None,None,None,1.00
10769,20210828040000,661.20,4.60,None,None,None,None,None,None,None,4.70,200.00,97.00,70.20,None,None,None,None,1.00
10769,20210828050000,661.90,8.30,None,None,None,None,None,None,None,2.90,255.00,325.00,63.50,None,None,None,None,1.00
10769,20210828060000,662.50,9.40,None,None,None,None,None,None,None,5.10,305.00,564.00,51.80,None,None,None,None,1.00
10769,20210828070000,662.60,9.70,None,None,None,None,None,None,None,4.80,295.00,634.00,64.50,None,None,None,None,1.00
10769,20210828080000,662.60,9.10,None,None,None,None,None,None,None,6.30,305.00,376.00,67.50,None,None,None,None,1.00
10769,20210828090000,662.30,9.00,None,None,None,None,None,None,None,3.70,331.00,252.00,65.90,None,None,None,None,1.00
10769,20210828100000,661.60,9.80,None,None,None,None,None,None,None,5.30,343.00,551.00,64.30,None,None,None,None,1.00
10769,20210828110000,661.20,9.60,None,None,None,None,None,None,None,5.40,301.00,256.00,65.90,None,None,None,None,1.00
10769,20210828120000,660.70,9.80,None,None,None,None,None,None,None,7.00,302.00,220.00,64.80,None,None,None,None,1.00
10769,20210828130000,660.40,9.10,None,None,None,None,None,None,None,5.40,282.00,164.00,72.00,None,None,None,None,1.00
10769,20210828140000,660.10,9.80,None,None,None,None,None,None,None,5.00,309.00,223.00,73.70,None,None,None,None,1.00
10769,20210828150000,660.20,8.00,None,None,None,None,None,None,None,5.10,346.00,14.00,81.90,None,None,None,None,1.00
10769,20210828160000,660.30,6.80,None,None,None,None,None,None,None,1.40,241.00,0.00,86.20,None,None,None,None,1.00
10769,20210828170000,660.20,6.40,None,None,None,None,None,None,None,4.40,249.00,0.00,88.20,None,None,None,None,1.00
10769,20210828180000,660.20,5.90,None,None,None,None,None,None,None,4.80,238.00,0.00,86.20,None,None,None,None,1.00
10769,20210828190000,660.40,6.30,None,None,None,None,None,None,None,8.30,245.00,0.00,79.20,None,None,None,None,1.00
10769,20210828200000,660.50,6.00,None,None,None,None,None,None,None,7.10,228.00,0.00,78.70,None,None,None,None,1.00
10769,20210828210000,660.30,5.40,None,None,None,None,None,None,None,4.50,228.00,0.00,81.50,None,None,None,None,1.00
10769,20210828220000,660.00,5.60,None,None,None,None,None,None,None,5.30,221.00,0.00,80.90,None,None,None,None,1.00
10769,20210828230000,659.50,5.50,None,None,None,None,None,None,None,5.70,205.00,0.00,81.80,None,None,None,None,1.00
